,ID,LogitT_5
195,268118002,23.44465021374373
196,268118005,85.84206355757516
197,268118004,62.11054514346104
198,268118006,82.46062144473682
199,268118003,41.64045629160083
200,268118007,36.16355350733524
201,268116006,72.70184304182328
202,268116005,83.35275595154393
203,268116007,68.73112515732818
204,268116004,93.55760781400608
205,268116003,73.95582223251364
206,268116013,83.35633393813379
207,268116009,86.57060835047224
208,268116011,95.03959881376849
209,268116008,101.59730885768418
210,268116014,90.91484559156176
211,268116002,90.85472183725895
212,268116001,77.90868563911323
213,268116010,96.86840068548824
214,268116012,89.36474502731974
215,268003012,84.09639986740376
216,268003003,111.35089092699906
217,268003015,121.1875600861315
218,268003016,102.03640743896163
219,268003019,110.98926859232594
220,268003008,120.297002962443
221,268003017,119.29467254588344
222,268003013/268003018,109.93633481637445
223,268003011,117.5343479800244
224,268003002,120.01094121180567
225,268003001,119.77214700099125
226,268003004,116.53440442175403
227,268003007,113.14742608099037
228,268003006,110.95416622509448
229,268003010,118.1023403600615
230,268003009,117.66289869131552
231,268003014,119.6870859695601
232,268003005,117.63274097822965
233,268011012,48.273392339822536
234,268011002,34.692208548977156
235,268011007,36.922457797601545
236,268011008,32.00197758884412
237,268011001,45.290928002918385
238,268011004,40.2795462082609
239,268011010,41.76849307352139
240,268011003,32.100768299340096
241,268011009,32.31573775428776
242,268011013,45.776021465171354
243,268011006,35.59426617373383
244,268011005,41.313799838474395
245,268011011,47.36311060465506
246,268148004/01,56.80188658582233
247,268148001,81.59020335190111
248,268148002,68.91332111992102
249,268148003,77.04412771620176
250,268148010,88.93033152681575
251,268148006,72.82173696538534
252,268148005,73.29792132037964
253,268148012,90.21507113773501
254,268148009,75.82326199524937
255,268148008,78.0951006461336
256,268148004/03,43.10649082863999
257,268148004/02,42.17447214684596
258,268148011,79.02234515185711
259,268148007,84.10174574981956
260,268148004/04,49.985491879717685
261,268148004/05,50.49627347219594
262,268069004,28.66176985578744
263,268069003,20.405770574080485
264,268069001,19.750126427457904
265,268069005,20.15264399508018
266,268069007,18.047071202618405
267,268069009,30.433040108064443
268,268069006,26.084241288362758
269,268069002,30.547598500830535
270,268069008,25.22792320972579
271,268147001,44.396892802184844
272,268147002,41.12642361801877
273,268147003,96.4673262045915
274,268084004,48.82676633794322
275,268084001,77.7599563276036
276,268084003,74.85987513178833
277,268084008,70.75716147615789
278,268084009,34.11331509706165
279,268084002,85.6553556817443
280,268084005,78.6975769522447
281,268084006,86.35302089693687
282,268084007,72.44046790531303
283,268084010,38.11419489149897
284,268021004,38.33952666603449
285,268021007,61.30788159180005
286,268021010,42.67867066771135
287,268021009,38.27678777728726
288,268021008,39.62076049491562
289,268021005,48.74813656749659
290,268021001,37.166969504285625
291,268021003,37.469415806176855
292,268021002,37.17726187346612
293,268021012,34.38244114482945
294,268021011,33.796706548795605
295,268021006,45.63555925229998
296,268108026/02,18.57507646404552
297,268108017/02,73.87896117366283
298,268108029/01,88.93799062210526
299,268108028,77.30909350720312
300,268108007,77.90823694070932
301,268108017/03,88.38698378473877
302,268108018/268108019,85.65273769637196
303,268108017/01,84.00120155458751
304,268108016,91.93262389463834
305,268108021/02,93.18695891498508
306,268108008/01,86.37449489274181
307,268108012,86.26043407573889
308,268108013,70.95492614223035
309,268108003,71.2084050944788
310,268108020,98.29667044247897
311,268108022,79.56550059600332
312,268108010,83.7812316113189
313,268108008/03,84.5759800141917
314,268108015/01,89.74748665110315
315,268108014,87.9613513304109
316,268108011,71.78488122059078
317,268108021/01,95.57145464169056
318,268108015/02,92.62810445573312
319,268108029/02,95.51977809370945
320,268108009,81.18384679037254
321,268108023,78.84835312659958
322,268108004,77.24411225638927
323,268108008/02,82.00682633439064
324,268108006,76.32726850265685
325,268108005,74.3290421871532
326,268108002,82.1063039997147
327,268108001,80.30575615335367
328,268108024,73.68710538630818
329,268108025,72.96536416382764
330,268027009,39.189736842097375
331,268027012,54.21978314902966
332,268027007,56.09445751364177
333,268027001,57.92274513761067
334,268027002,59.20520460247094
335,268027010,66.74345794439756
336,268027005,41.978676037154024
337,268027008,54.8131892186783
338,268027013,57.58698080039516
339,268027003,40.74444194672451
340,268027004,38.56348858787334
341,268027006,38.132374964060105
342,268027011,71.5546157280549
343,268035011,50.483255196565615
344,268035009,56.14364891540452
345,268035004,50.91778077359101
346,268035003,59.60364434190218
347,268035001,54.25664234850789
348,268035010,56.859965133099664
349,268035008,58.64849602549121
350,268035002,58.19667935951519
351,268035007,58.220581059833975
352,268035005,58.244966602201714
353,268035006,59.04147815708089
354,268035012,51.592996746544955
355,268144008,67.64869713957623
356,268144010,70.5313672458958
357,268144009,77.76841030165662
358,268144015,73.77052274191813
359,268144005,60.97461199232316
360,268144006,66.75747799568023
361,268144004,59.57827650937649
362,268144003,65.78233134159235
363,268144007,72.07899466418831
364,268144013,63.33805796221099
365,268144002,70.7219744087937
366,268144012,67.19695468760324
367,268144011,73.91167418288356
368,268144014,75.99049159967953
369,268144001,68.58628693854884
370,268105004,112.18658885757057
371,268105011,107.64980151011132
372,268105010,107.42361722064864
373,268105002,109.31118903287137
374,268105001,94.59988281358237
375,268105007,97.72882753966458
376,268105006,102.7154316748726
377,268105016/02,114.30316390865838
378,268105016/01,113.86031877626469
379,268105012,104.72091978380817
380,268105009,113.19502854284806
381,268105008,95.55044213162986
382,268105014,113.93106869002844
383,268105015,113.90295827698455
384,268105003,112.25028837632038
385,268105013,99.13845122938369
386,268105005,108.25500293949777
387,268138002/01,115.50776628743057
388,268138006,113.31478287518541
389,268138004,115.08398648294686
390,268138003,117.98463937009912
391,268138002/02,119.66938830445358
392,268138017,119.27478575040617
393,268138001,119.50263477053358
394,268138018,121.69172353765296
395,268138010,112.75847014208135
396,268138015,122.71035951519896
397,268138013,126.90143305032481
398,268138016,125.89121320442437
399,268138014,122.22321127065354
400,268138019,120.13594852887574
401,268138007,115.78084578416502
402,268138009/02,112.87372403912299
403,268138011,119.47178930633878
404,268138012,122.1877591666879
405,268138005,113.98693478282038
406,268138008,113.99014411051043
407,268138009/01,113.89885276986152
408,268004007,79.68616244773779
409,268004005,65.49903564429496
410,268004002/268004008,65.59776778959014
411,268004009,84.14349005852226
412,268004011,51.29066142811311
413,268004016/268004017,68.76752736017546
414,268004003,80.6901017826715
415,268004012,49.2821186842191
416,268004001,83.79738673841923
417,268004010,81.12827111468272
418,268004004,74.42584055660339
419,268004006,56.80207151194849
420,268004014/268004015,57.6129529496935
421,268120009,81.17818411237252
422,268120003,54.604428283076295
423,268120004,53.21415663016486
424,268120005,45.49472196708602
425,268120002,50.25677162682924
426,268120007,60.16337344366658
427,268120006,58.80295296750379
428,268120001,43.07781119341015
429,268120008,67.12237640696033
430,268096001,114.62749997921915
431,268096007,116.7993197524248
432,268096020,116.46545725859795
433,268096004,119.46559136852527
434,268096002,122.72325451638012
435,268096006,117.43996981949483
436,268096003,115.22917395609342
437,268096013,113.08382571428557
438,268096019,104.57788323642866
439,268096017,111.34187098481101
440,268096008,117.83014770036719
441,268096005,116.83507500990504
442,268096011,114.84354897770639
443,268096015,116.62737657185554
444,268096012,111.1408803521124
445,268096016,113.80777870638993
446,268096018,109.30220506450664
447,268096010,115.56515064971376
448,268096014,119.60524011673243
449,268096009,120.12539391416354
450,268051004,64.29437652281769
451,268051001,50.39214328786266
452,268051012,48.95030313366231
453,268051006,68.76537264222381
454,268051002,47.24844387177762
455,268051005,57.08036637510514
456,268051008,60.852064917483986
457,268051010,55.08140078183639
458,268051011,50.06032709805701
459,268051009,62.065458142678025
460,268051003,46.103693620752686
461,268051013,49.43034121391633
462,268051014,53.214263255075835
463,268051007,50.192075992693326
464,268078001,46.430220789222915
465,268078002,54.46932669692362
466,268078004,80.05233350465967
467,268078006,92.30486388870061
468,268078011,93.84963550097416
469,268078007,80.48164495797131
470,268078012,76.60808009991605
471,268078010,62.334720218548874
472,268078005,70.03500857115984
473,268078003,59.01471591796346
474,268078008,82.68964667939653
475,268078009,63.187714219033474
476,268053002,52.65578847862065
477,268053004,49.44713164213279
478,268053010,59.113130008403715
479,268053001,79.81050645229061
480,268053008,78.85577247475385
481,268053003,58.89121588750676
482,268053007,68.36835885952075
483,268053006,85.11808426524154
484,268053009,66.22715662617647
485,268053005,61.4850878731633
486,268057007,46.756765877668805
487,268057001,50.21953900323116
488,268057009,56.70971994481312
489,268057010,66.1862481612189
490,268057011,68.36801747745855
491,268057004,44.31632285220468
492,268057005,44.627089260586196
493,268057003,57.22380228341582
494,268057002,57.574587453195804
495,268057008,60.36254846092284
496,268057006,57.91921771866022
497,268155001,86.24647453592672
498,268155004,76.78365505715456
499,268155005,70.07334412376213
500,268155006,69.00248226333532
501,268155007,73.45639999556705
502,268155003,73.03616985606544
503,268155002,74.96317069434707
504,268132012,77.95344926516802
505,268132008,74.27599699870586
506,268132003/01,75.6634939039971
507,268132002,67.65298992189292
508,268132007,77.70894313890028
509,268132001,64.90634600882
510,268132021,68.01517442780018
511,268132020,63.15670832393955
512,268132024,79.60209672558466
513,268132016,88.61646579288094
514,268132015,103.6957814901665
515,268132009,68.67090775574793
516,268132006,74.83224038495518
517,268132022,72.4621556549476
518,268132023,82.85768815638993
519,268132025,88.95250466661102
520,268132026,114.81897589622156
521,268132005,89.5302583368074
522,268132004,90.90139865470464
523,268132014,94.6656279830222
524,268132013,106.53809289136329
525,268132027,96.71608229827284
526,268132010,107.76397784984547
527,268132019,104.80307140424486
528,268132011,102.622794754804
529,268132017,102.19158815331932
530,268132018,96.7004517231553
531,268088001,34.64824527492356
532,268088004,35.65526065134891
533,268088012,34.15713141995805
534,268088011,31.189203231274373
535,268088010,32.12894843587562
536,268088005,30.401480315967707
537,268088006,29.882150564962174
538,268088003,35.008797092991344
539,268088008,29.322539416852663
540,268088009,29.576591161737042
541,268088007,31.953068909324926
542,268088002,34.19029444941769
543,268040005,68.73904239880852
544,268040001,59.01463045998913
545,268040006,47.52716270780047
546,268040003/01,46.73978745554288
547,268040007,51.54479142408229
548,268040012,48.49644550213691
549,268040010,48.93836316921728
550,268040009,53.42039839407851
551,268040002,58.36222109824106
552,268040004,35.61719770111558
553,268040008,52.65227793281771
554,268040011,50.43036530675007
555,268037003,47.61771647178925
556,268037002,59.414695057420936
557,268037005,45.09484701403
558,268037007,60.8296583649285
559,268037010,55.61191850840853
560,268037011,56.14394358030816
561,268037008,32.98780522624007
562,268037004,44.43754277822985
563,268037013,69.70042122061291
564,268037015,66.77403230818723
565,268037006,67.67826785322742
566,268037014,61.273909617376624
567,268037009,64.23510007877796
568,268037012,29.84898801391056
569,268037001,21.188291716129715
570,268008016,53.99873584856436
571,268008003,54.560086162363284
572,268008002,53.664953627698836
573,268008001,53.5596096145222
574,268008005,61.601679759426396
575,268008004,65.89089350449079
576,268008008,42.855566904256484
577,268008017/01,48.960240767383
578,268008009,39.083831878114964
579,268008010,33.34191684064232
580,268008006,53.55612232424715
581,268008012,32.85003334553992
582,268008014,44.68528417522458
583,268008017/03,53.60170047838416
584,268008017/02,55.36977283949347
585,268008015,46.232240572098554
586,268008013,38.1140736514346
587,268008011,34.48653294645014
588,268008007,43.488730105453506
589,268045007,38.41601705285558
590,268045005,33.99903785593323
591,268045001,61.641726134886355
592,268045003,40.351410217021716
593,268045002,47.52947945698773
594,268045004,45.783507546410725
595,268045006,48.17892363070007
596,268010008,86.27373718164264
597,268010015,95.0522141213558
598,268010010,101.02002969094411
599,268010007,102.41820773835673
600,268010009,104.87755238897766
601,268010014,93.06629232191696
602,268010011,103.18933548486841
603,268010012,104.35245884310466
604,268010002,97.08404784344889
605,268010003,91.41595894342332
606,268010013,97.07370106726985
607,268010005,110.15411602165743
608,268010001,111.53016253543417
609,268010004,105.52368371399992
610,268010006,108.78616815921038
611,268121002,31.50703135697297
612,268121004,30.758704604257755
613,268121003,33.56883638158336
614,268121005,29.44037262152882
615,268121001,29.04896000238434
616,268054012/01,72.33610180694122
617,268054006,60.49285118572268
618,268054004,83.46863415609164
619,268054015,76.61505655911269
620,268054014,67.68001077512605
621,268054005,74.2204312016448
622,268054002,64.00338101619924
623,268054003,61.4776587426744
624,268054001,62.74669939676431
625,268054017,64.35814697368323
626,268054013,75.23406641116931
627,268054008,58.79048371109188
628,268054009,60.98755126757103
629,268054007,55.68320930328584
630,268054011,68.46860478024915
631,268054010,70.92663996110707
632,268054016,63.374139623321675
633,268054012/02,68.42132536909024
634,268012005,38.66613784730027
635,268012001,43.765384641009895
636,268012006,47.83777388698829
637,268012008,85.16503425051646
638,268012012,107.43491995041217
639,268012004,40.875073711555864
640,268012007,48.108763915662244
641,268012009,40.16708860997549
642,268012010,38.02218426586714
643,268012003,32.73954010134182
644,268012011,49.35216951007068
645,268012002,40.1059291058895
646,268068009,33.49370351355876
647,268068003,39.28139217817039
648,268068001,32.71474239405362
649,268068006,37.825645140564305
650,268068007,42.62018426145569
651,268068004,46.51986813920072
652,268068005,35.09282993788133
653,268068002,36.719765771253336
654,268068008,35.140694068131836
655,268017021,53.098454382577785
656,268017015/268017016/268017017,62.76725747799385
657,268017014,63.14120896039527
658,268017022,61.89801037183986
659,268017007,64.42168794496519
660,268017001,57.43314244450655
661,268017005,76.97651799549102
662,268017002/268017019,56.65673341455804
663,268017013,67.3738261695757
664,268017018,66.66371741220169
665,268017006,63.28219356102648
666,268017004,64.49230940773906
667,268017023,65.8765260381306
668,268017003,71.82009825554202
669,268017012,57.46683279004932
670,268017020,68.60478631712314
671,268017011,52.30060218524954
672,268017010,56.900836671299636
673,268017009,48.6968086989004
674,268017008,44.84747388815466
675,268126010,73.65371863450892
676,268126005,18.67470519305754
677,268126002,19.856891200103753
678,268126001,18.787599648091597
679,268126015,56.26446508557418
680,268126012,50.00992667018858
681,268126009,74.03987367977967
682,268126003,34.97177931267053
683,268126004,40.84536086705126
684,268126011,40.03431799296688
685,268126013,81.13607511057597
686,268126008,32.66599840243896
687,268126007,32.538738833073985
688,268126014,29.690052938977335
689,268007011,35.56745540890515
690,268007012,33.640254467464615
691,268007001,32.99010138201187
692,268007009,28.776774329003683
693,268007005,35.43232585018348
694,268007004,38.83579421023664
695,268007003,38.04784547208773
696,268007007,38.40559240058287
697,268007008,35.35504650831679
698,268007006,41.49503451232695
699,268007010,33.38924508530874
700,268007002,33.04249759419223
701,268140015,126.51901708558843
702,268140014,128.8555340020653
703,268140007,122.82205206574932
704,268140001,115.4990270426206
705,268140012,131.68365436400725
706,268140011,126.21738677151227
707,268140010,126.01487754331495
708,268140016,125.87863391005823
709,268140017,129.46151694401303
710,268140006,118.5117415989722
711,268140009,116.44721112570892
712,268140005,121.75693866631752
713,268140004,124.38495791234949
714,268140002,115.54484512608882
715,268140013,129.73538099585238
716,268140008,112.10927755875356
717,268140003,119.73522333893743
718,268133002,114.94022996173148
719,268133013,94.87500007716886
720,268133014,106.71818637129643
721,268133001,113.03850161013881
722,268133003,105.11831820009947
723,268133007,92.61954472915647
724,268133009,105.53134244147307
725,268133017,100.85743707478683
726,268133018,98.95522900798491
727,268133010,102.0726651572094
728,268133016,94.7741109334983
729,268133012,98.81701008581153
730,268133005,94.38240399240395
731,268133015,94.0912122011333
732,268133008,108.91253760470185
733,268133006,92.55973985537487
734,268133011,100.45467420723595
735,268133004,107.75575246547295
736,268106015,128.54259523866781
737,268106016,125.60999963255267
738,268106002,127.14822009662899
739,268106009,124.2821136427064
740,268106001,126.88241757730832
741,268106018,113.90083539961506
742,268106013,126.0663336017854
743,268106006,126.37575114716962
744,268106003,129.32090206040837
745,268106004,126.96353588547176
746,268106005,126.0363630240847
747,268106014,126.87397163131439
748,268106012,126.86760191072172
749,268106008,126.72486623106732
750,268106007,127.12056878102545
751,268106011,126.81620412449143
752,268106010,125.19834100703105
753,268106017,119.35609339915517
754,268106019,121.80177091733782
755,268113016,36.050734553583695
756,268113008,37.753001354048756
757,268113011,40.651005301024526
758,268113009,37.5271764538294
759,268113004,52.67925497659793
760,268113017/03,38.31467877040306
761,268113017/01,30.77203069765604
762,268113010,41.14132412805347
763,268113006,49.56568513830625
764,268113001,46.79268315635009
765,268113007,43.84505653201662
766,268113003,41.675890208513515
767,268113017/02,30.940847331896236
768,268113014,46.49264458540319
769,268113005,50.771040433709274
770,268113002,45.553135171195805
771,268113015,49.478954617332306
772,268113012,50.18726245704884
773,268113013,48.44031811923596
774,268048015,34.95701251577918
775,268048003,67.06246310155002
776,268048014,35.07535524962671
777,268048010,71.318806632776
778,268048002,81.85365464908648
779,268048013,57.914720828017884
780,268048012,49.285092586044726
781,268048008,84.44014957461404
782,268048006,42.510877196735144
783,268048005,35.25142146507337
784,268048004,49.2136478742679
785,268048009,101.45023785041458
786,268048007,91.89190783638016
787,268048016,62.1468337066996
788,268048011,63.520679488924756
789,268048017,48.18761872690114
790,268048001,94.62685330091293
791,268073008,51.49021766889272
792,268073005,52.75690815545163
793,268073007,54.03644376209369
794,268073004,54.25068079535221
795,268073002,50.78808640378122
796,268073003,53.936752848872324
797,268073001,49.978677346586345
798,268073009,55.62453511958427
799,268073006,51.65139388291671
800,268073010,53.79844762995177
801,268073011,52.39712461730651
802,268020004,36.430122393239465
803,268020009,38.564021603377434
804,268020008,31.190184490152497
805,268020001,42.1868625557371
806,268020003,50.70494351071428
807,268020007,28.55761434739163
808,268020005,26.456995689720866
809,268020002,41.42877773665135
810,268020006,38.40639100587542
811,268095004,80.86847565636585
812,268095002,92.64019688716105
813,268095001,67.07843489421363
814,268095006,67.76297413701263
815,268095005,78.67972754618211
816,268095003,92.11396655942765
817,268095009,83.80831868427855
818,268095007,72.40431001731591
819,268095008,74.04992825512907
820,268050009,66.32444096619597
821,268050003,45.47800017787185
822,268050001,79.52296827142968
823,268050010,42.80738489736234
824,268050007,72.79676279718416
825,268050002,72.10107712828302
826,268050004,48.32870350309759
827,268050008,72.41341462332849
828,268050006,54.420612150578066
829,268050005,59.57070185360734
830,268062005,48.55064515803519
831,268062008,42.26815907417135
832,268062004,45.203312994202605
833,268062002,49.95194147473889
834,268062007,37.155527319392185
835,268062010,51.67044414509732
836,268062001,46.30639151703157
837,268062009,44.903642426254684
838,268062003,49.89706764801367
839,268062006,45.76959790673217
840,268160010,47.48866657099141
841,268160002/02,45.423520448040684
842,268160001,50.218160683542
843,268160006,51.6157349101671
844,268160005,44.58746780769198
845,268160011,44.880859922321775
846,268160002/01,46.252233640282554
847,268160003,43.035425128171845
848,268160004,42.20272769762141
849,268160007,50.65000350031471
850,268160008,46.96350774201377
851,268160009,41.44633904025929
852,268028014,58.269590362876116
853,268028004,83.60276402192021
854,268028006,60.696986846917305
855,268028007,68.54257243233792
856,268028013,51.502450045379206
857,268028011,91.85810559761607
858,268028009,58.83276943912835
859,268028005,54.730607130741966
860,268028008,53.81638121809409
861,268028012,89.8545038272252
862,268028003,82.39864469633052
863,268028010,82.65712702249778
864,268028002,80.43958423320636
865,268028001,90.84765292270048
866,268143024/04,99.78658280700667
867,268143005,119.61888450187183
868,268143012,103.01743290138786
869,268143025,106.3362693952194
870,268143016,108.09172335899156
871,268143009,113.5930708591546
872,268143014,104.0938599050675
873,268143001,119.99409394054389
874,268143004,117.39835226138905
875,268143031,97.58862314588102
876,268143028,96.2163093173417
877,268143006,114.95640080338266
878,268143020,110.17689653415505
879,268143022,105.79170792217505
880,268143011,109.31050954627771
881,268143029,104.60777578574572
882,268143030,103.26378574337124
883,268143023,108.44943731113501
884,268143027,101.74533950310109
885,268143017,112.82592668887614
886,268143010,109.28518348093644
887,268143019,109.69271955423442
888,268143021,105.90135770615424
889,268143026,108.16162207870849
890,268143015,108.30835263646117
891,268143013,108.13536100234236
892,268143007,110.66169304837635
893,268143008,110.15087698752933
894,268143002/268143003,118.63486535408427
895,268143018/01,107.20714540234978
896,268156007,65.61422741691379
897,268156008,74.45228792596623
898,268156001,80.29203537946263
899,268156006,80.00939941817447
900,268156003,79.70060756340156
901,268156005,64.74198933641065
902,268156009,84.22753523625292
903,268156002,58.59787081207533
904,268156004,58.24201781414801
905,268156010,84.00709073136325
906,268156011,89.017140678442
907,268023004,54.739537758650116
908,268023010,75.03783269306034
909,268023002,47.63090552906745
910,268023001,43.718324006308485
911,268023013,64.82017467691905
912,268023009,67.045120640183
913,268023008,66.08147557797989
914,268023007,62.70387029927227
915,268023006,63.348587094056114
916,268023011,68.85130817019851
917,268023012,75.47230141247388
918,268023005,60.39348655595201
919,268023003,52.50791722291727
920,268061011,30.704369290067092
921,268061005,42.74418319083615
922,268061007,62.677676972426056
923,268061006,68.55334103707759
924,268061009,82.79624185972781
925,268061012,36.9301945633553
926,268061004,47.25229936507003
927,268061010,49.69680913191229
928,268061003,49.290923148860315
929,268061008,95.67708600505286
930,268061013,77.41555121933678
931,268061002,93.39530592813203
932,268061001,95.61649993288813
933,268094010,55.14738055253647
934,268094013,62.855558937020525
935,268094002,81.80342431468912
936,268094001,63.17914481893789
937,268094014,47.956846493192906
938,268094012,67.20968147378278
939,268094007,50.573422869671234
940,268094011,72.2068539768158
941,268094005,50.302489400301674
942,268094006,47.49766274013385
943,268094004,58.70172486703946
944,268094008,60.34723188383008
945,268094009,58.238078907139005
946,268094003,69.20574322980676
947,268039010,77.62585180583584
948,268039001,46.65385020852705
949,268039002,46.43295409037067
950,268039007,50.58310696900537
951,268039009,53.203949841042046
952,268039005,43.32879877243417
953,268039003,46.27063623675531
954,268039006,43.447027058513974
955,268039008,57.00731920507391
956,268039004,40.71089421299686
957,268013006,36.010120215105495
958,268013003,59.475558579915614
959,268013002,62.00533000902986
960,268013004,44.584216703054025
961,268013001,40.58797158003085
962,268013007,33.17941474056215
963,268013005,33.874495171148226
964,268013008,36.20629456587385
965,268059005,90.2454187463946
966,268059007,79.30265529317361
967,268059008,74.36411495729975
968,268059002,80.6494089700022
969,268059004,75.78139766702702
970,268059003,89.03816208802444
971,268059006,76.1966335132658
972,268059001,81.30868294269933
973,268093010,74.32632302252512
974,268093002,74.50937412431213
975,268093003,70.04237226383813
976,268093004,70.8968140308435
977,268093001,69.73026277663149
978,268093005,72.63125366977569
979,268093009,76.63484437949793
980,268093008,78.33244917393158
981,268093007,63.59121873624322
982,268093006,67.59448988234594
983,268083010,46.47888744074455
984,268083001,45.85416175268771
985,268083002,51.501184488470685
986,268083003,51.18321026005826
